"seqnames","start","end","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation"
"chr15",80446603,80447003,"Enthd1",-1.04695913837069,0.28557636360373,0.00382015214415858,"Loss",-1932,"Promoter (1-2kb)"
"chr8",126893620,126894020,"Slc35f3",-1.04815011656154,0.220545386831571,0.00195778549152674,"Loss",27756,"Intron (NM_001363500/210027, intron 2 of 7)"
"chr5",81184944,81185344,"Adgrl3",-1.05668267305802,0.282376508146366,0.00372293725811276,"Loss",15504,"Intron (NM_001347367/319387, intron 1 of 27)"
"chr10",84554629,84555029,"Rfx4",-1.06027256065234,0.274158655816091,0.00333633149252103,"Loss",-36883,"Intron (NM_027423/70428, intron 26 of 27)"
"chr5",105823359,105823759,"Lrrc8d",-1.06297094818111,0.314253601349739,0.00510741707292673,"Loss",-24076,"Distal Intergenic"
"chr15",27327822,27328222,"Ank",-1.06376758900491,0.368534305702402,0.00824784438499548,"Loss",-138541,"Distal Intergenic"
"chr5",64106066,64106466,"Rell1",-1.06437538777464,0.0226001392256234,2.40746226351316e-05,"Loss",19774,"Intron (NM_145923/100532, intron 1 of 6)"
"chr4",45332537,45332937,"Dcaf10",-1.06744643167271,0.377024214548421,0.00928272908353848,"Loss",-9164,"Distal Intergenic"
"chr10",96435464,96435864,"Btg1",-1.0676058494332,0.0172762063274558,1.49360477095366e-05,"Loss",-16999,"Distal Intergenic"
"chr5",28247916,28248316,"Insig1",-1.07042173997737,0.20641132340161,0.00162893636547948,"Loss",-28094,"Distal Intergenic"
"chr11",17149164,17149564,"Pno1",-1.0753335508814,0.274158655816091,0.00333882134531529,"Loss",12025,"3' UTR"
"chr5",30808799,30809199,"Slc35f6",-1.07617745171529,0.109697681492434,0.000402984488777398,"Loss",3516,"Intron (NM_175675/74919, intron 1 of 5)"
"chr12",52480813,52481213,"Gm35135",-1.08178463795832,0.3107251342394,0.00499828139676196,"Loss",46179,"Distal Intergenic"
"chr12",3469302,3469702,"1110002L01Rik",-1.08188847986524,0.314763200106452,0.00537773275709613,"Loss",7045,"Intron (NR_030694/100043040, intron 1 of 2)"
"chr2",147655454,147655854,"A530006G24Rik",-1.08305536822898,0.167837324707039,0.00102061501492639,"Loss",102841,"Distal Intergenic"
"chr1",87108664,87109064,"Prss56",-1.08413869619406,0.0432801591893025,7.0826209189892e-05,"Loss",-1972,"Promoter (1-2kb)"
"chr7",3324127,3324527,"Myadm",-1.08453010329342,0.371924464696931,0.008743278277923,"Loss",-13036,"Distal Intergenic"
"chr13",20232416,20232816,"Elmo1",-1.08753156348578,0.207383717064532,0.00170647977885256,"Loss",-41861,"Distal Intergenic"
"chr15",88390081,88390481,"Zdhhc25",-1.0882848629228,0.364536890499781,0.00785081919052699,"Loss",-94024,"Distal Intergenic"
"chr10",43637967,43638367,"1700027J07Rik",-1.08837250322687,0.375869097237647,0.00922061313969528,"Loss",15813,"Intron (NR_040581/69443, intron 1 of 3)"
"chr2",57250446,57250846,"Gpd2",-1.0899697146357,0.10350781250262,0.00035759113070968,"Loss",122052,"Intron (NM_001145820/14571, intron 13 of 16)"
"chr3",68517427,68517827,"Schip1",-1.09006912603247,0.0708345449214395,0.000164191620956224,"Loss",37726,"Intron (NM_001113419/100505386, intron 6 of 10)"
"chr4",88632436,88632836,"Klhl9",-1.09081436611272,0.384542956961416,0.00988519021710291,"Loss",7909,"Distal Intergenic"
"chr14",120528091,120528491,"Mbnl2",-1.09104666969578,0.134639215363973,0.000577850709716623,"Loss",15010,"Intron (NM_001360377/105559, intron 1 of 9)"
"chr3",21968211,21968611,"7530428D23Rik",-1.09129868132666,0.234649276929454,0.00224237969585532,"Loss",-113276,"Distal Intergenic"
"chr2",22614205,22614605,"Apbb1ip",-1.09298785835957,0.265310939271668,0.00302981492093388,"Loss",-49734,"Distal Intergenic"
"chr11",116027056,116027456,"Mrpl38",-1.10261384176582,0.206453641872336,0.00168588684062949,"Loss",2238,"Promoter (2-3kb)"
"chr18",39135062,39135462,"Arhgap26",-1.10848957489839,0.339867284118488,0.00666580083777869,"Loss",8856,"Intron (NM_001361073/71302, intron 1 of 21)"
"chr7",121127186,121127586,"4933432K03Rik",-1.10993777610201,0.167837324707039,0.00102048604022777,"Loss",61473,"Distal Intergenic"
"chr1",86114351,86114751,"Armc9",-1.11247386016391,0.18386282461945,0.00117314707900102,"Loss",31849,"Intron (NM_027456/78795, intron 10 of 20)"
"chr11",70703791,70704191,"Scimp",-1.11554287404562,0.368511509199662,0.00816543389966167,"Loss",-404,"Promoter (<=1kb)"
"chr5",45946604,45947004,NA,-1.11728456656257,0.37470405463585,0.0088786235510198,"Loss",-61684,"Intron (NM_001359872/209707, intron 2 of 6)"
"chr10",98969157,98969557,"Galnt4",-1.11744903262255,0.206453641872336,0.00168657281136325,"Loss",25160,"Intron (NM_027740/382406, intron 4 of 11)"
"chr18",25594204,25594604,"Celf4",-1.11883802263172,0.372526301670298,0.00877053462882027,"Loss",218201,"Intron (NM_001033532/225289, intron 10 of 10)"
"chr6",115292753,115293153,"Pparg",-1.11998080766684,0.371924464696931,0.0087076766233072,"Loss",-44759,"Distal Intergenic"
"chr4",58303905,58304305,"Musk",-1.12197702351989,0.226222408580673,0.00207104530040354,"Loss",17943,"Exon (NM_001165996/18198, exon 5 of 9)"
"chr11",11495872,11496272,"Gm11998",-1.12724255083764,0.314253601349739,0.00526897246013393,"Loss",-11138,"Distal Intergenic"
"chr15",12570420,12570820,"Pdzd2",-1.12745635691207,0.23733967723181,0.00232763888613219,"Loss",169158,"Intron (NM_001081064/68070, intron 3 of 25)"
"chr16",11247670,11248070,"Snx29",-1.13151344617958,0.319141774669161,0.00551824478385556,"Loss",24158,"Intron (NM_028964/74478, intron 11 of 20)"
"chr4",118002907,118003307,"St3gal3",-1.13333200143028,0.0120997241598213,8.21915989489825e-06,"Loss",-10764,"Exon (NM_001161823/230674, exon 16 of 22)"
"chr4",3768579,3768979,"6330407A03Rik",-1.13408852324753,0.266209870213908,0.00307825968429026,"Loss",53615,"Intron (NM_001111096/17096, intron 10 of 12)"
"chr13",54728562,54728962,"Gm24195",-1.1405998661799,0.276937789408297,0.00343264866981752,"Loss",2610,"Promoter (2-3kb)"
"chr15",99238946,99239346,"Fmnl3",-1.14483088801678,0.00984701533749077,4.4086121713532e-06,"Loss",29017,"Intron (NM_001310622/22379, intron 1 of 25)"
"chr3",142597035,142597435,"9530052C20Rik",-1.14507811092774,0.365325267488843,0.0079298379919306,"Loss",8779,"Intron (NR_152127/320229, intron 1 of 1)"
"chr2",44810393,44810793,"Gtdc1",-1.1497494840702,0.0642682973794239,0.00012501629465229,"Loss",6455,"Intron (NM_001362987/227835, intron 1 of 10)"
"chr4",86576567,86576967,"Plin2",-1.15094757868493,0.38059690527466,0.00961167579857843,"Loss",11329,"Exon (NM_007408/11520, exon 7 of 8)"
"chr4",94513679,94514079,"Ift74",-1.15202890706941,0.304909773729989,0.00464138445823585,"Loss",10951,"Intron (NM_001290568/67694, intron 4 of 13)"
"chr18",33013487,33013887,"Mir6361",-1.15296346457051,0.37850075619136,0.00947576227550963,"Loss",0,"Promoter (<=1kb)"
"chr11",77299463,77299863,"Coro6",-1.15917376740737,0.206453641872336,0.00167479414302545,"Loss",-53543,"Intron (NM_177710/237860, intron 5 of 14)"
"chr17",78670976,78671376,"Fez2",-1.1613460334299,0.274158655816091,0.00333947539813654,"Loss",54205,"Intron (NM_015800/50766, intron 13 of 16)"
"chr15",27375674,27376074,"Ank",-1.16166346385986,0.209913977700759,0.0017888738643718,"Loss",-90689,"Distal Intergenic"
"chr4",89130472,89130872,"Cdkn2a",-1.16301630686259,0.329932176443455,0.00615631739797256,"Loss",69557,"Distal Intergenic"
"chr1",87974219,87974619,"Ugt1a10",-1.16640634168596,0.325748641576327,0.00600524256230698,"Loss",-8514,"Distal Intergenic"
"chr14",60979264,60979664,"Spata13",-1.16694941153129,0.189523251524559,0.00127661237691693,"Loss",8911,"Intron (NM_001033272/219140, intron 4 of 12)"
"chr10",26993761,26994161,"4930579H20Rik",-1.17037651277017,0.336348452024126,0.00648848446790927,"Loss",-271701,"Intron (NM_008481/16773, intron 37 of 63)"
"chr1",64391845,64392245,"Creb1",-1.17480503718132,0.349648153399149,0.00705013460146961,"Loss",-179718,"Distal Intergenic"
"chrX",7295163,7295563,"2010204K13Rik",-1.1764430403031,0.25216788080232,0.00266774675865086,"Loss",-5936,"Distal Intergenic"
"chr7",104059803,104060203,"Trim30c",-1.18090659562791,0.3619829000888,0.00765236578215421,"Loss",-9818,"3' UTR"
"chr15",59631451,59631851,"Gm19510",-1.18260016861736,0.0150100909159889,1.16215741870859e-05,"Loss",34957,"Distal Intergenic"
"chr4",100345625,100346025,"Ube2u",-1.18267437808377,0.370542132664756,0.00860678779063061,"Loss",9561,"Intron (NM_001033773/381534, intron 4 of 9)"
"chr14",55973200,55973600,"Dhrs1",-1.18478554161484,0.368704857095863,0.00848133876359088,"Loss",9541,"Distal Intergenic"
"chr6",41046037,41046437,"Prss3b",-1.18554915291593,0.368630718444503,0.00843736830251117,"Loss",-33594,"Distal Intergenic"
"chr9",119733018,119733418,"Wdr48",-1.18805722943059,0.140486972323374,0.000687675736745594,"Loss",9057,"Exon (NM_026236/67561, exon 3 of 19)"
"chr2",93818816,93819216,"Alkbh3os1",-1.18871363175717,0.37850075619136,0.00946432385719888,"Loss",8437,"Intron (NM_026944/69113, intron 8 of 9)"
"chr5",66024666,66025066,"Rhoh",-1.20721220968349,0.286515096075674,0.00385269782137759,"Loss",3739,"Intron (NM_001363454/74734, intron 2 of 3)"
"chr9",123597494,123597894,"Ccr9",-1.2100970394584,0.118227513274374,0.000472734830920785,"Loss",1218,"Promoter (1-2kb)"
"chr1",79837414,79837814,"Serpine2",-1.21294061679059,0.104535292219076,0.00036957084506389,"Loss",-1032,"Promoter (1-2kb)"
"chr5",64135102,64135502,"Rell1",-1.21737337488563,0.360513854094748,0.00760833727340476,"Loss",-8862,"Distal Intergenic"
"chr12",16576134,16576534,"Lpin1",-1.21969460289432,0.0850724477385878,0.000246012802527937,"Loss",63237,"Distal Intergenic"
"chr12",69943963,69944363,"Map4k5",-1.22207648496655,0.0409694340137174,6.06754806258087e-05,"Loss",-4026,"Intron (NM_178628/73991, intron 1 of 14)"
"chr10",19042925,19043325,"Gm20139",-1.22284525208158,0.265310939271668,0.00302720752427218,"Loss",0,"Promoter (<=1kb)"
"chr4",101543578,101543978,"Lepr",-1.22492094914283,0.30520187336123,0.00469294880457877,"Loss",-30626,"Distal Intergenic"
"chr12",105209827,105210227,"Tcl1",-1.22955005398297,0.314253601349739,0.00515701079552563,"Loss",-20831,"Distal Intergenic"
"chr10",93593136,93593536,"Usp44",-1.23910053119767,0.0476651199620373,8.16813585047418e-05,"Loss",-62306,"Distal Intergenic"
"chr10",95939144,95939544,"4930459C07Rik",-1.2427017571396,0.331934350653239,0.00623686554372676,"Loss",-122525,"Distal Intergenic"
"chr16",92838739,92839139,"Runx1",-1.25149097562988,0.342817599414765,0.00681676394921137,"Loss",-215777,"Distal Intergenic"
"chr4",102465228,102465628,"Pde4b",-1.252837193688,0.140486972323374,0.000660367450681582,"Loss",18188,"Distal Intergenic"
"chr1",190948289,190948689,"D730003I15Rik",-1.25421790567817,0.296005978599307,0.00421074737744807,"Loss",-7962,"Distal Intergenic"
"chr2",170089569,170089969,"Gm17619",-1.25456520635069,0.339868777701401,0.00667942313295278,"Loss",-53596,"Distal Intergenic"
"chr13",9281438,9281838,"Dip2c",-1.25783058594639,0.166326337588963,0.000973194212897413,"Loss",-44723,"Distal Intergenic"
"chr2",152517144,152517544,"H13",-1.26048443829338,0.0696660200002696,0.00015595104362922,"Loss",5763,"Intron (NM_001159553/14950, intron 1 of 2)"
"chrX",10203333,10203733,"4933416E14Rik",-1.26153454103547,0.356495576657858,0.00744097970854701,"Loss",79734,"Distal Intergenic"
"chr9",54867098,54867498,"AY074887",-1.26352845479834,0.302379188531283,0.00451416734044139,"Loss",-8860,"Distal Intergenic"
"chr10",17610262,17610662,"Cited2",-1.26435823120053,0.30190944571214,0.00448851076389895,"Loss",11286,"Distal Intergenic"
"chr6",52194361,52194761,"Hoxa7",-1.26548101883932,0.150866834792898,0.000797887383181707,"Loss",792,"Promoter (<=1kb)"
"chr14",50986697,50987097,"Or11h4",-1.26563129788715,0.150866834792898,0.000796213435393187,"Loss",-4916,"Distal Intergenic"
"chr2",57252438,57252838,"Gpd2",-1.27160645245107,0.232426901593671,0.00218167098170488,"Loss",124044,"Intron (NM_001145820/14571, intron 13 of 16)"
"chrX",56282239,56282639,"Cd40lg",-1.28143359834837,0.37470405463585,0.00908769878982581,"Loss",24736,"Exon (NM_001358573/73341, exon 19 of 21)"
"chr6",50308375,50308775,"Osbpl3",-1.28236921202988,0.0500061979347769,8.92175183075561e-05,"Loss",51042,"Intron (NM_027881/71720, intron 11 of 21)"
"chr3",144332712,144333112,"Selenof",-1.28359723426159,0.189523251524559,0.00127661052826823,"Loss",56524,"Distal Intergenic"
"chr9",105062760,105063160,"Nudt16l2",-1.28719524818213,0.0760934953579427,0.000192659604759666,"Loss",-40479,"Intron (NM_172461/208583, intron 15 of 15)"
"chr17",86194211,86194611,"Six2",-1.3018642640043,0.214289261991907,0.00186665983968697,"Loss",-198529,"Distal Intergenic"
"chr1",96776867,96777267,"Panct2",-1.30869136394214,0.299470617467276,0.00432821817764225,"Loss",-21584,"Intron (NM_172658/227394, intron 2 of 12)"
"chr7",48902726,48903126,"Nav2",-1.30932220070808,0.22141414483445,0.00197917049833493,"Loss",6789,"Intron (NM_001111016/78286, intron 2 of 38)"
"chr5",115181827,115182227,"Sppl3",-1.30933271820056,0.175762340568398,0.00110377278300371,"Loss",32244,"Intron (NM_029012/74585, intron 1 of 10)"
"chr18",82027420,82027820,"Mir5127",-1.31509069491654,0.261855124615146,0.00291511654377659,"Loss",7475,"Distal Intergenic"
"chr6",66966556,66966956,"E230016M11Rik",-1.31614816775807,0.198208047840775,0.00145456559617005,"Loss",-46627,"Intron (NM_001177556/14701, intron 2 of 3)"
"chr13",43960901,43961301,"Cd83",-1.31713000544143,0.00998962695935533,5.67722715267765e-06,"Loss",22313,"Distal Intergenic"
"chr7",127581650,127582050,"Pycard",-1.3185468469973,0.307578629945581,0.00477223149867708,"Loss",10989,"Distal Intergenic"
"chr1",192237858,192238258,"Hhat",-1.32486005377017,0.184764772994636,0.00118784809364552,"Loss",215269,"Intron (NM_144881/226861, intron 10 of 11)"
"chr10",58358696,58359096,"Ccdc138",-1.33092860241235,0.314253601349739,0.00521299306341394,"Loss",24937,"Intron (NM_001162956/76138, intron 6 of 15)"
"chr4",63889103,63889503,"Tnc",-1.33741719038845,0.0441154650728476,7.35552880456285e-05,"Loss",75670,"Exon (NM_011607/21923, exon 19 of 26)"
"chr11",81905963,81906363,"Ccl2",-1.3409255153007,0.0662599872766515,0.000135314312911218,"Loss",-20040,"Distal Intergenic"
"chrX",99236218,99236618,"Mir676",-1.34507493479422,0.319912995899065,0.00569092197478065,"Loss",-188085,"Intron (NM_001177937/13607, intron 1 of 7)"
"chr16",17185919,17186319,"Serpind1",-1.3463489773177,0.250696887201064,0.00262408511937384,"Loss",36684,"Intron (NM_001001983/224020, intron 7 of 54)"
"chr10",54078762,54079162,"Gm16998",-1.34806562457624,0.135371140194883,0.000589562581828733,"Loss",126744,"Distal Intergenic"
"chr6",116702242,116702642,"Tmem72",-1.35531815076343,0.118569469542843,0.000479593679875024,"Loss",-8523,"Distal Intergenic"
"chr16",93575266,93575666,"2310043M15Rik",-1.359764370243,0.293907509584476,0.00415200342171981,"Loss",16123,"Intron (NM_027293/70028, intron 23 of 36)"
"chr15",27367794,27368194,"Ank",-1.37418283469323,0.198208047840775,0.0014547350637175,"Loss",-98569,"Distal Intergenic"
"chr15",36088325,36088725,"Rgs22",-1.3748094461084,0.265310939271668,0.00300354208644361,"Loss",51821,"Intron (NM_001195748/626596, intron 10 of 27)"
"chr9",40061568,40061968,"Tmem225",-1.37621751115814,0.150866834792898,0.000817002584645736,"Loss",2150,"Promoter (2-3kb)"
"chr1",21210665,21211065,"Tram2",-1.37710589726063,0.342529379979976,0.00680574477466621,"Loss",-61216,"Distal Intergenic"
"chr8",126890057,126890457,"Slc35f3",-1.38241028812347,0.0975819594674402,0.000308832273610171,"Loss",24193,"Intron (NM_001363500/210027, intron 2 of 7)"
"chr16",85074740,85075140,"App",-1.3893143888889,0.27206786755649,0.00326213600744241,"Loss",-104145,"Distal Intergenic"
"chr8",87537344,87537744,"Siah1a",-1.38933476422372,0.0850724477385878,0.00024691419666617,"Loss",-64710,"Distal Intergenic"
"chr13",63929359,63929759,"Ercc6l2",-1.39017753051727,0.129598474875483,0.000550214292629106,"Loss",-33295,"Distal Intergenic"
"chr4",63824240,63824640,"Tnfsf8",-1.39039797471823,0.3107251342394,0.00494710349981761,"Loss",-44719,"Distal Intergenic"
"chr1",192240866,192241266,"Hhat",-1.3927837015123,0.140486972323374,0.000692780435306269,"Loss",212261,"Intron (NM_144881/226861, intron 10 of 11)"
"chr10",37236966,37237366,"5930403N24Rik",-1.39399469819803,0.140486972323374,0.000684866793712467,"Loss",218500,"Distal Intergenic"
"chr1",135347607,135348007,"Ipo9",-1.40847199966246,0.314763200106452,0.00538990249443099,"Loss",10222,"5' UTR"
"chr18",50247118,50247518,"Hsd17b4",-1.43599261976281,0.135371140194883,0.000591441514730477,"Loss",-13750,"Distal Intergenic"
"chr18",4233552,4233952,"Lyzl1",-1.43644830944033,0.377892023447918,0.00940529816881513,"Loss",67720,"Distal Intergenic"
"chr12",84976268,84976668,"Arel1",-1.44045086049482,0.296005978599307,0.00422709003928056,"Loss",17029,"Intron (NM_001364190/68497, intron 10 of 18)"
"chr8",96467234,96467634,"Mir7073",-1.46990488243667,0.150866834792898,0.000838485511554687,"Loss",12208,"Exon (NM_001205226/234594, exon 32 of 49)"
"chr17",30277221,30277621,"Zfand3",-1.48390794058934,0.123694372752095,0.000504210595388414,"Loss",53208,"Intron (NM_001356265/21769, intron 1 of 5)"
"chr4",48713923,48714323,"Cavin4",-1.49280083221752,0.107718311423446,0.000391053104818869,"Loss",50409,"Distal Intergenic"
"chr13",117223734,117224134,"Gm6416",-1.4938457912877,0.279161521735134,0.00360297391191794,"Loss",-42427,"Distal Intergenic"
"chr1",121410860,121411260,"Htr5b",-1.50073441781715,0.0432801591893025,7.0765519161202e-05,"Loss",44934,"Exon (NM_001025156/70829, exon 17 of 24)"
"chr2",119097331,119097731,"Rhov",-1.54357285269091,0.172816955549433,0.00106986752671323,"Loss",3976,"Distal Intergenic"
"chr3",68504300,68504700,"Schip1",-1.54814058025911,0.150866834792898,0.000783922768334924,"Loss",24599,"Intron (NM_001113419/100505386, intron 6 of 10)"
"chr5",20879514,20879914,"Phtf2",-1.55605443610766,0.232732962700085,0.00218980146698493,"Loss",207208,"Intron (NM_001170746/50791, intron 22 of 22)"
"chr3",125058551,125058951,"Ndst4",-1.5701516402582,0.150866834792898,0.000831298348452703,"Loss",-138789,"Distal Intergenic"
"chr5",3359185,3359585,"Cdk6os1",-1.58460626467298,0.237584220111225,0.00234378480024505,"Loss",32667,"Intron (NR_168895/102640405, intron 3 of 3)"
"chr2",132076314,132076714,"Tmem230",-1.63890460859371,0.00998962695935533,5.32090538841159e-06,"Loss",12994,"Distal Intergenic"
"chr2",127827874,127828274,"Acoxl",-1.7218706754106,0.202332795725926,0.00156278428122675,"Loss",131326,"Intron (NM_028765/74121, intron 11 of 17)"
"chr13",42167769,42168169,"Hivep1",-1.72976375536636,0.00542078107843326,1.92481496903024e-06,"Loss",-37328,"Distal Intergenic"
"chr5",11306178,11306578,"Speer1e",-1.74768354291889,0.150866834792898,0.000838304215313029,"Loss",73196,"Distal Intergenic"
"chr15",66620252,66620652,"Tg",-1.76627916590867,0.0576047583758846,0.000109386254982459,"Loss",77633,"Exon (NM_009375/21819, exon 35 of 48)"
"chr12",117253340,117253740,"Mir153",-1.80395398333724,0.0690380258623359,0.000149569444952826,"Loss",38903,"Intron (NR_044987/432713, intron 1 of 2)"
"chr9",122641322,122641722,"Tcaim",-1.83057967157837,0.252038547586667,0.00266002900402982,"Loss",6710,"Intron (NM_001013405/382117, intron 3 of 10)"
"chr2",130309346,130309746,"Gm52562",-1.86865661343206,0.141430142395138,0.000700884239182994,"Loss",-15856,"Intron (NM_001163688/19262, intron 1 of 20)"
